GeneSymbol	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts
HPSE	1.54810225786293909	80.66036533958713051	2.92000778076880163	0.53564191012789186	7.98232192045104938	16.09309078995068631	0.00000000000000000	0.00000000000000000	0.00000000000000000	7.39376784022188893	0.00000000000000000	0.00000000000000000	0.00000000000000000	21.51812794553001140	3.33227154514051804	1.77276896174426435	6.45364117550403016	80.30298423262364338	10.10253274460743356	25.02913267436474598	42.41599965413828244	115.31871068328177898	5.38359797927309192	9.43201966656164892	0.00000000000000000	4.49965972610793230	6.56759439840539194
HRCT1	4.77361275885157266	2.65546944527447826	0.00000000000000000	1.66653553968614854	0.00000000000000000	6.95586983985992724	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.42004978480391941	0.00000000000000000	0.00000000000000000	7.52651426641173238	1.77790180580499158	4.44996769722629448	10.21279516317755132	9.70774256283278270	0.00000000000000000	0.00000000000000000	3.49161364848897682	0.00000000000000000	0.00000000000000000	0.42320428107329183	0.00000000000000000	0.00000000000000000	1.71562703275791417	16.93237053783076362
HS6ST1	14.45462811973535011	7.48206817764665466	14.93503889437633703	2.69085120330820526	22.14348145710985349	17.08647841003265100	3.46106926099874013	0.00000000000000000	12.30871912034024085	26.84935218425671266	0.00000000000000000	95.72935933501445049	38.90407476627175498	0.00000000000000000	0.56075441840548035	20.82038412167466390	13.76958310728781143	368.94165887302887086	10.40032456776840064	0.00000000000000000	0.00000000000000000	24.03948956596801523	23.98678930295136169	18.02314173146375254	16.15314430827154979	12.43133763053138452	73.21199558304871857
HSBP1	97.93289852752630509	60.59741762477677440	34.21585163136747099	33.04929541151646788	1.65720837325170267	123.23206191841065049	0.00000000000000000	0.00000000000000000	0.00000000000000000	84.27513959712479163	0.00000000000000000	298.41463631976722581	109.25245049869639047	162.07505202952938816	91.29842057159875424	101.27481399762243086	136.69762146732318797	0.00000000000000000	20.40561641869837928	33.34033888410483115	108.83601562415020680	66.23284791793285819	34.56219461592087328	31.77992623558872509	134.81902212076170144	0.00000000000000000	111.96157300103752164
HSD17B1	16.82218381148625141	52.84879130847902218	0.00000000000000000	32.57536216275126151	0.00000000000000000	0.00000000000000000	42.37562957036691813	0.00000000000000000	0.00000000000000000	39.92808492491574412	0.00000000000000000	543.62789284449763727	0.00000000000000000	1112.75398303802739974	0.00000000000000000	958.68270357808569315	139.24606682158886883	0.00000000000000000	57.20322427502964757	272.19442950029338135	0.00000000000000000	146.11713849587749792	107.28943821180321549	14.39404179129819994	0.00000000000000000	0.00000000000000000	62.82976870773320854
HSD17B10	41.68200944916321760	33.38523090730925702	21.92789233379884095	2.65937385732144183	30.27230195590968265	49.29003537652621247	7.87970420133245497	26.72060706033548882	16.58690434563369109	30.36758234886741548	0.00000000000000000	266.31773855353662839	57.72388281926266274	56.09607642044338149	51.93579064879131124	56.81545113304885319	68.48276061148585825	34.01359600217238466	24.26553846413863269	0.00000000000000000	37.14574972156432153	13.29353638992029474	42.60528978109651632	19.85117446040891664	31.85193059789056491	0.00000000000000000	26.68640092416892884
HSD17B12	53.80003856143247276	25.26338987533246083	35.93420402248046486	10.03755103016172967	0.00000000000000000	0.00000000000000000	34.63031422097785139	14.72720677865309824	62.30810275928136122	47.13656041759945481	134.19400793460289378	61.54765602563401927	102.50498651794575267	11.14546374888250924	66.58580147591924003	29.96471679481679118	31.25105862827023273	0.00000000000000000	13.88865987267300106	35.00398014075543784	27.01703653663866334	19.82699183830303369	16.72555932831795289	26.18403246587169164	13.59222826072554113	0.00000000000000000	15.31629715288742055
HSD17B2	811.36582608769469971	0.00000000000000000	0.00000000000000000	202.15974646131462578	67.72164736134922691	0.00000000000000000	102.89187156863805228	0.00000000000000000	557.49526852625388074	49.73367243469840560	0.00000000000000000	0.00000000000000000	1523.24730024215045887	337.93949565852108208	521.33950730655340067	62.38056806396227216	44.10082828800917554	4034.23639882700808812	62.97372236606700824	0.00000000000000000	61.52920269525191799	236.72228691451877580	0.00000000000000000	0.00000000000000000	866.01580287627359667	0.00000000000000000	35.87445308412757328
HSD17B4	77.01279230887978144	48.76429527238988726	33.07115736079938273	36.55044843780277830	55.62228409134561957	72.78562093246839027	43.46597216931515817	0.00000000000000000	0.00000000000000000	91.82155895694326375	0.00000000000000000	0.00000000000000000	84.71374485106586860	58.36168380090121843	52.96530463671018651	92.37562939861666678	115.07661184880078054	0.00000000000000000	18.26191480294401259	0.00000000000000000	80.63956118718787991	54.10826206667090332	39.53955516551678073	19.37260400700404617	11.82594508985825321	10.65261325545960780	33.34761345835710955
HSD17B6	15.00148865068915960	0.08042859690415619	0.00000000000000000	3.26273247235712915	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.52467418006281674	0.00000000000000000	0.00000000000000000	1.26709035879417131	0.00000000000000000	50.72403443092199637	0.23458735530465327	1.88891891513058807	0.00000000000000000	0.00000000000000000	0.00000000000000000	2.57133682751998771	0.21387138878401396	1.42225783811259365	0.00000000000000000	19.89347763407036140	0.00000000000000000	0.82105740582429820
HSD3B1	72.13613005064159722	165.39988474714238009	91.01965842651671323	31.97356981320701408	0.00000000000000000	0.00000000000000000	29.60807486606684336	0.00000000000000000	0.00000000000000000	39.13313955081306972	0.00000000000000000	826.03557218326261591	52.04293041004518017	4076.51816933247482666	0.00000000000000000	260.19333298637894814	167.93635633695981824	0.00000000000000000	2.38586353214554903	0.00000000000000000	111.66412865192391735	152.02495408185964720	0.00000000000000000	63.87676728697683615	0.00000000000000000	14.82522946299170741	921.71721513656609659
